Num_Of_Room,Area,Age,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Floor_basement,Floor_first floor,Floor_interstage,Floor_top floor,Heat_type_Kombi,Heat_type_Merkezi,Heat_type_Merkezi (Pay Ölçer),Usage_Boş,Usage_Kiracılı,Usage_Mülk Sahibi,Price
4,120.0,27,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1490000
3,120.0,11,3,1,0,1,0,1,0,0,1,0,0,1,0,0,989000
5,198.0,2,14,1,0,2,0,0,1,0,0,1,0,1,0,0,4950000
5,185.0,2,15,1,0,2,0,0,1,0,0,0,1,0,0,1,2550000
5,175.0,8,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1999000
5,195.0,6,5,1,0,2,0,0,1,0,1,0,0,0,0,1,1950000
5,255.0,6,11,1,0,2,0,0,1,0,0,0,1,1,0,0,3750000
4,145.0,5,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1730000
4,95.0,40,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1800000
4,105.0,20,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1150000
4,125.0,12,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1150000
4,130.0,35,8,1,0,1,0,0,1,0,1,0,0,1,0,0,2495000
2,70.0,9,8,1,0,1,0,0,1,0,0,1,0,0,1,0,2150000
3,100.0,15,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1150000
5,185.0,2,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2650000
5,300.0,20,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1500000
2,68.0,3,21,1,0,1,0,0,1,0,0,0,1,1,0,0,3011000
4,135.0,28,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2465000
3,115.0,4,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1028000
5,250.0,15,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1690000
4,158.0,14,3,1,0,2,0,0,1,0,1,0,0,0,1,0,1630000
4,160.0,5,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2535000
4,125.0,27,7,1,0,1,0,0,1,0,1,0,0,0,1,0,2185000
3,95.0,31,5,1,0,1,1,0,0,0,1,0,0,0,1,0,630000
3,95.0,39,3,1,0,1,0,1,0,0,1,0,0,1,0,0,2350000
4,165.0,17,10,1,0,2,0,0,1,0,0,0,1,0,1,0,3850000
4,125.0,25,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1679000
4,125.0,8,4,1,1,1,0,0,1,0,1,0,0,0,0,1,1550000
3,95.0,5,4,1,0,1,1,0,0,0,1,0,0,1,0,0,950000
4,130.0,27,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2500000
4,135.0,8,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1589000
4,130.0,27,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2500000
3,95.0,5,4,1,0,1,1,0,0,0,1,0,0,1,0,0,950000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2695000
4,140.0,8,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1730000
4,120.0,8,6,1,0,1,1,0,0,0,1,0,0,0,1,0,845000
5,250.0,6,3,1,0,2,0,0,1,0,1,0,0,0,1,0,1750000
6,350.0,25,4,1,0,2,0,0,0,1,1,0,0,0,0,1,7850000
4,135.0,12,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1260000
4,120.0,15,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2650000
6,250.0,25,3,1,0,2,0,0,1,0,1,0,0,1,0,0,3450000
8,250.0,25,3,1,0,2,0,0,1,0,1,0,0,0,0,1,3150000
5,165.0,22,4,1,0,1,0,0,1,0,0,1,0,0,1,0,3600000
4,145.0,14,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1525000
5,155.0,4,15,1,0,2,0,0,1,0,0,0,1,0,0,1,3350000
4,130.0,12,8,1,0,2,0,0,1,0,1,0,0,0,1,0,2750000
4,145.0,3,5,0,0,2,0,0,1,0,1,0,0,0,0,1,1864000
4,130.0,26,6,1,0,1,0,0,1,0,1,0,0,0,0,1,1249000
6,340.0,12,9,1,0,4,0,0,1,0,1,0,0,0,0,1,2499000
4,120.0,40,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1890000
4,130.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1725000
4,150.0,2,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1610000
4,135.0,8,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1820000
5,182.0,5,17,1,0,2,0,0,1,0,0,0,1,0,0,1,4300000
4,120.0,20,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1249000
4,140.0,15,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1349000
5,165.0,33,4,1,0,1,0,1,0,0,0,1,0,1,0,0,4000000
4,140.0,8,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1280000
4,133.0,21,10,1,0,1,0,0,1,0,0,1,0,0,1,0,2300000
4,135.0,13,15,1,0,2,0,0,1,0,0,1,0,0,1,0,3950000
5,140.0,8,4,1,0,2,0,0,1,0,1,0,0,0,1,0,1950000
4,125.0,7,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1675000
4,120.0,3,17,1,0,2,0,0,1,0,1,0,0,0,0,1,3749000
4,110.0,18,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1235000
4,110.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1460000
6,180.0,18,2,1,0,1,0,0,1,0,1,0,0,1,0,0,3500000
4,120.0,14,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1250000
4,140.0,18,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1650000
4,90.0,16,3,1,0,1,1,0,0,0,1,0,0,1,0,0,765000
4,120.0,22,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1249000
4,130.0,25,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2185000
5,260.0,17,3,1,0,3,0,0,0,1,1,0,0,0,0,1,2150000
3,105.0,4,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1580000
4,165.0,5,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2490000
4,145.0,20,8,1,0,1,0,0,1,0,1,0,0,0,0,1,2227000
4,130.0,17,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1249000
5,200.0,2,15,1,0,2,0,0,1,0,0,0,1,0,1,0,5900000
3,115.0,45,4,1,0,1,0,1,0,0,0,1,0,0,0,1,2350000
4,140.0,18,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1590000
4,175.0,8,8,1,0,2,0,0,1,0,0,0,1,0,1,0,3500000
4,120.0,10,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1595000
3,110.0,45,5,1,0,1,0,0,0,1,0,1,0,0,1,0,1450000
4,120.0,27,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1429000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1580000
5,360.0,6,3,1,0,3,0,0,1,0,0,1,0,0,0,1,2950000
4,115.0,23,4,1,0,1,0,0,1,0,1,0,0,0,0,1,995000
4,135.0,17,7,1,1,1,0,0,1,0,1,0,0,0,1,0,2475000
4,125.0,17,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1789000
5,220.0,3,15,1,0,2,0,0,1,0,1,0,0,1,0,0,2990000
5,160.0,1,22,1,0,2,0,0,1,0,0,1,0,0,1,0,4250000
4,120.0,7,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1199000
4,170.0,16,2,1,0,1,0,0,1,0,1,0,0,1,0,0,3985000
4,155.0,3,6,1,0,1,0,0,1,0,1,0,0,0,1,0,1750000
5,200.0,7,4,1,0,2,0,0,1,0,1,0,0,0,1,0,4150000
4,130.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1595000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1199000
3,105.0,35,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1900000
4,150.0,40,4,1,0,1,0,0,1,0,0,1,0,1,0,0,2950000
6,205.0,31,3,1,0,1,0,1,0,0,1,0,0,0,1,0,2970000
5,250.0,13,12,1,0,2,0,0,1,0,0,1,0,0,0,1,5950000
3,112.0,25,3,1,0,1,0,1,0,0,1,0,0,1,0,0,2250000
6,180.0,20,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1699000
4,155.0,5,8,1,0,2,0,0,1,0,1,0,0,1,0,0,1875000
4,155.0,15,3,1,0,2,0,1,0,0,1,0,0,0,0,1,1595000
4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1588000
6,300.0,5,4,1,0,2,0,1,0,0,1,0,0,0,0,1,1890000
7,350.0,10,4,1,0,3,0,0,1,0,1,0,0,0,0,1,2750000
4,120.0,18,3,1,0,2,1,0,0,0,1,0,0,0,0,1,1500000
4,130.0,20,4,1,0,1,0,0,1,0,0,1,0,0,0,1,2600000
5,190.0,34,4,1,0,2,0,0,1,0,1,0,0,0,1,0,4500000
5,210.0,7,12,1,0,2,0,1,0,0,1,0,0,0,0,1,3250000
4,145.0,25,3,1,0,2,0,0,1,0,1,0,0,1,0,0,3850000
4,150.0,16,4,1,0,1,0,0,1,0,1,0,0,1,0,0,3100000
4,110.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1340000
4,150.0,20,4,1,0,1,0,0,1,0,1,0,0,0,0,1,3098000
3,100.0,1,8,0,0,2,0,0,1,0,0,0,1,1,0,0,920000
2,83.0,2,30,1,0,1,0,0,1,0,0,0,1,1,0,0,3100000
3,110.0,15,3,1,0,2,0,1,0,0,1,0,0,0,0,1,1480000
3,115.0,37,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1850000
3,110.0,5,6,1,0,1,0,1,0,0,1,0,0,0,0,1,2300000
3,90.0,29,2,1,1,1,1,0,0,0,1,0,0,0,1,0,1240000
5,250.0,6,4,1,0,3,0,0,1,0,1,0,0,0,0,1,3098000
5,160.0,22,6,1,0,2,0,0,1,0,1,0,0,0,0,1,2750000
4,100.0,11,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1149000
4,120.0,20,9,1,0,1,0,0,1,0,1,0,0,1,0,0,2350000
3,97.0,5,12,1,0,2,0,0,1,0,0,0,1,0,0,1,2675000
5,190.0,22,6,1,0,2,0,0,1,0,1,0,0,0,1,0,5500000
4,125.0,37,9,1,0,1,0,0,1,0,0,1,0,1,0,0,3500000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2650000
3,156.0,4,8,1,0,2,0,0,1,0,0,0,1,1,0,0,2250000
4,130.0,29,10,1,0,2,0,0,1,0,0,1,0,1,0,0,2480000
4,130.0,1,4,1,0,2,0,0,1,0,1,0,0,0,1,0,1850000
3,95.0,30,4,1,0,1,0,0,1,0,0,1,0,0,1,0,2450000
4,135.0,8,3,1,0,2,0,0,1,0,1,0,0,0,1,0,1575000
4,140.0,5,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1590000
5,220.0,8,22,1,0,2,0,0,1,0,0,0,1,0,1,0,6500000
3,105.0,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,4275000
4,125.0,5,3,1,0,1,0,0,1,0,1,0,0,0,1,0,5950000
4,125.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1790000
4,135.0,35,6,1,0,1,0,0,1,0,1,0,0,0,1,0,1560000
3,95.0,10,10,1,0,1,0,0,1,0,0,0,1,0,1,0,1390000
4,100.0,30,3,1,0,1,0,1,0,0,1,0,0,0,0,1,995000
4,115.0,40,12,1,0,1,0,0,1,0,0,1,0,1,0,0,2470000
5,170.0,25,2,1,0,2,0,0,1,0,1,0,0,1,0,0,3250000
4,145.0,21,10,1,0,2,0,0,1,0,0,1,0,0,0,1,3350000
4,110.0,30,5,1,0,1,0,1,0,0,0,1,0,1,0,0,2950000
4,150.0,4,6,1,0,2,0,0,1,0,1,0,0,0,0,1,1585000
4,125.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1970000
4,116.0,11,15,1,0,1,0,0,1,0,0,0,1,1,0,0,1600000
6,260.0,13,3,1,0,3,0,0,0,1,1,0,0,1,0,0,1850000
6,265.0,21,3,1,0,2,0,0,1,0,1,0,0,0,0,1,3550000
4,120.0,30,10,1,0,1,0,0,1,0,0,1,0,0,1,0,3000000
4,130.0,16,10,1,0,2,0,0,1,0,0,1,0,1,0,0,2480000
4,120.0,16,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1210000
4,120.0,16,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1210000
11,500.0,11,9,1,0,3,0,0,0,1,0,0,1,1,0,0,12400000
5,210.0,50,8,1,0,1,0,0,1,0,0,1,0,1,0,0,3000000
4,125.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1590000
7,300.0,12,11,1,0,2,0,0,0,1,1,0,0,1,0,0,4500000
4,120.0,35,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
5,185.0,4,14,1,0,2,0,0,1,0,0,0,1,0,1,0,8125000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1590000
5,170.0,5,3,1,0,1,0,0,0,1,1,0,0,0,1,0,3390000
7,260.0,12,3,1,0,4,0,0,1,0,1,0,0,1,0,0,2600000
4,125.0,13,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1510000
3,85.0,25,2,1,0,1,0,1,0,0,1,0,0,0,0,1,775000
5,175.0,7,12,1,0,2,0,0,1,0,0,0,1,1,0,0,3500000
7,250.0,25,4,1,0,2,0,0,1,0,1,0,0,0,0,1,3150000
6,295.0,6,4,1,0,2,0,0,0,1,1,0,0,0,0,1,2250000
4,140.0,35,12,1,1,1,0,0,1,0,0,1,0,0,0,1,2999000
4,145.0,1,14,1,0,2,0,0,1,0,0,0,1,1,0,0,3100000
3,110.0,5,5,1,0,1,0,0,1,0,0,0,1,0,1,0,1675000
4,150.0,3,13,1,0,2,0,0,1,0,0,0,1,1,0,0,3500000
4,135.0,26,19,1,0,1,0,0,1,0,0,1,0,1,0,0,6100000
4,150.0,15,8,1,0,1,0,0,1,0,1,0,0,0,0,1,2650000
6,276.0,10,5,1,0,2,0,0,0,1,1,0,0,1,0,0,1750000
4,125.0,19,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1825000
4,135.0,36,3,1,0,1,0,0,1,0,1,0,0,1,0,0,4800000
3,90.0,38,3,1,1,1,0,1,0,0,1,0,0,0,0,1,1450000
4,135.0,11,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1698000
4,110.0,45,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1850000
4,128.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1475000
4,150.0,17,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1490000
4,130.0,40,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1295000
2,70.0,1,8,0,0,1,1,0,0,0,0,0,1,0,1,0,935000
4,130.0,25,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1695000
4,115.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1080000
4,120.0,30,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1580000
4,150.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1749000
4,126.0,18,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1800000
4,135.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1575000
4,115.0,2,9,1,0,1,0,1,0,0,1,0,0,1,0,0,1450000
2,47.0,1,30,0,0,1,0,0,1,0,0,0,1,0,1,0,1950000
4,125.0,38,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1680000
6,180.0,25,4,1,1,1,0,0,0,1,1,0,0,1,0,0,4500000
7,340.0,11,4,1,0,2,0,0,0,1,1,0,0,0,0,1,1395000
5,215.0,8,10,1,0,2,0,0,1,0,1,0,0,1,0,0,4250000
4,125.0,40,3,1,0,1,0,1,0,0,0,1,0,0,1,0,2250000
4,118.0,20,4,1,0,1,0,0,0,1,1,0,0,0,1,0,1500000
3,100.0,15,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2100000
4,120.0,35,6,1,0,1,0,0,1,0,1,0,0,1,0,0,1550000
6,250.0,13,5,1,0,2,0,0,0,1,1,0,0,0,0,1,2900000
4,120.0,20,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1750000
6,250.0,20,3,1,0,2,0,0,0,1,1,0,0,1,0,0,2500000
4,120.0,28,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1820000
4,160.0,5,10,1,0,2,0,0,1,0,0,0,1,0,0,1,2900000
4,125.0,25,4,1,0,1,0,0,0,1,1,0,0,0,0,1,680000
4,120.0,21,3,1,0,1,0,0,1,0,1,0,0,1,0,0,925000
4,155.0,10,3,1,0,2,0,0,1,0,1,0,0,0,0,1,4999000
5,280.0,3,3,1,0,3,0,0,1,0,1,0,0,1,0,0,8860000
3,67.0,23,5,1,0,1,0,1,0,0,0,1,0,1,0,0,1450000
3,75.0,3,24,0,0,2,0,0,1,0,0,0,1,0,1,0,3370000
5,200.0,15,4,1,0,2,0,0,1,0,1,0,0,1,0,0,8500000
4,120.0,35,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1230000
4,105.0,30,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1050000
4,125.0,1,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1800000
4,150.0,10,3,1,0,2,0,1,0,0,1,0,0,0,0,1,1700000
4,120.0,28,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1900000
3,100.0,3,11,1,0,2,0,0,1,0,0,0,1,0,1,0,3050000
4,130.0,8,7,1,0,1,0,0,1,0,1,0,0,0,0,1,1020000
5,179.0,15,13,1,1,2,0,0,1,0,0,1,0,0,1,0,8500000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1580000
7,240.0,15,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2950000
4,120.0,32,3,1,0,1,0,0,1,0,0,1,0,1,0,0,3500000
4,135.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,965000
3,100.0,10,8,1,0,1,1,0,0,0,1,0,0,0,1,0,1250000
4,155.0,4,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1730000
4,125.0,50,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1325000
4,115.0,40,3,1,0,1,0,1,0,0,1,0,0,0,1,0,2300000
4,130.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1625000
4,145.0,4,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1699000
2,48.0,5,10,0,0,1,1,0,0,0,0,0,1,0,0,1,850000
3,90.0,45,4,1,0,1,0,0,1,0,0,1,0,0,1,0,1400000
6,300.0,10,3,1,0,2,0,0,0,1,1,0,0,0,0,1,3750000
4,130.0,40,5,1,0,1,0,0,1,0,0,1,0,0,1,0,2000000
4,150.0,20,12,1,0,2,0,0,1,0,0,1,0,0,1,0,5350000
4,130.0,15,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1599000
7,397.0,11,3,1,0,3,0,1,0,0,1,0,0,0,0,1,17000000
4,115.0,17,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1120000
3,100.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,1,1049000
3,100.0,9,4,1,0,1,0,1,0,0,1,0,0,0,0,1,949000
5,160.0,14,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2790000
5,185.0,2,16,1,0,2,0,0,1,0,1,0,0,0,0,1,2890000
4,135.0,20,7,1,0,2,0,0,1,0,1,0,0,1,0,0,3650000
3,190.0,15,5,1,1,1,0,1,0,0,1,0,0,0,0,1,1325000
4,120.0,18,5,1,0,1,0,1,0,0,1,0,0,0,1,0,1150000
4,135.0,4,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1050000
4,135.0,1,10,1,1,2,0,0,0,1,1,0,0,1,0,0,2399000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,900000
4,155.0,12,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1145000
6,270.0,15,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1750000
4,125.0,17,4,1,0,2,0,1,0,0,1,0,0,0,1,0,1130000
4,130.0,5,16,1,0,1,0,0,1,0,1,0,0,0,1,0,1650000
4,150.0,16,10,1,0,2,0,1,0,0,1,0,0,0,1,0,5250000
4,145.0,17,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3500000
4,125.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
4,135.0,12,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1590000
4,150.0,1,10,1,0,2,0,0,1,0,1,0,0,1,0,0,1780000
4,150.0,3,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1350000
3,200.0,14,23,1,0,2,0,0,1,0,0,0,1,1,0,0,6500000
5,280.0,2,17,1,1,3,0,0,1,0,0,0,1,1,0,0,26250000
3,95.0,15,3,1,0,1,1,0,0,0,1,0,0,1,0,0,860000
4,125.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1789000
5,150.0,1,5,1,0,2,0,0,1,0,1,0,0,1,0,0,1900000
4,115.0,1,4,1,0,1,0,0,1,0,0,0,1,0,1,0,3750000
4,145.0,5,10,1,0,2,0,0,1,0,1,0,0,1,0,0,1950000
4,120.0,20,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1529000
4,115.0,10,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1689000
5,150.0,12,13,1,0,2,0,1,0,0,0,1,0,0,0,1,1375000
4,125.0,18,4,1,0,1,0,0,1,0,1,0,0,1,0,0,888000
4,150.0,5,8,1,0,2,0,0,1,0,0,0,1,1,0,0,2195000
3,120.0,26,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1430000
5,150.0,1,12,1,0,2,0,0,1,0,1,0,0,1,0,0,2950000
5,250.0,8,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1495000
4,128.0,10,6,1,0,1,0,0,1,0,1,0,0,0,1,0,2400000
4,120.0,26,3,1,0,1,0,0,1,0,0,0,1,1,0,0,2000000
4,130.0,5,9,1,0,1,0,0,1,0,1,0,0,1,0,0,2500000
4,110.0,25,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1260000
5,150.0,29,3,1,0,2,0,0,1,0,0,1,0,0,0,1,3975000
3,112.0,7,13,1,0,2,0,0,1,0,0,0,1,1,0,0,2900000
3,120.0,13,3,1,0,1,0,1,0,0,1,0,0,0,1,0,865000
4,130.0,11,6,1,0,1,0,0,1,0,1,0,0,1,0,0,2355000
3,105.0,16,5,1,1,1,0,0,1,0,1,0,0,0,0,1,1050000
4,155.0,8,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1675000
4,125.0,15,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1099000
5,165.0,11,14,1,0,2,0,0,1,0,0,0,1,0,1,0,3875000
5,200.0,4,14,1,0,2,0,0,1,0,0,0,1,0,0,1,4640000
4,130.0,11,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1175000
5,175.0,2,13,1,0,2,0,1,0,0,1,0,0,1,0,0,1600000
4,135.0,7,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1269000
4,145.0,18,6,1,0,1,0,0,1,0,1,0,0,0,1,0,1270000
5,185.0,1,7,1,0,2,0,0,1,0,1,0,0,0,1,0,3970000
5,200.0,3,27,1,1,2,0,0,1,0,1,0,0,1,0,0,3450000
5,165.0,11,9,1,0,2,0,0,1,0,0,1,0,1,0,0,3269000
4,125.0,20,4,1,1,1,0,0,1,0,1,0,0,0,1,0,1545000
5,250.0,4,25,1,0,2,0,0,1,0,0,0,1,1,0,0,4380000
7,470.0,5,6,1,0,6,0,0,1,0,0,0,1,1,0,0,17500000
3,100.0,3,3,1,1,2,0,0,1,0,1,0,0,0,1,0,2175000
4,120.0,26,4,1,0,1,1,0,0,0,0,1,0,1,0,0,2250000
4,130.0,18,9,1,0,1,0,0,1,0,0,1,0,0,0,1,2400000
2,65.0,7,3,1,0,1,0,0,1,0,1,0,0,1,0,0,395000
5,160.0,14,4,1,0,2,0,0,0,1,1,0,0,1,0,0,3450000
5,280.0,25,3,1,0,2,0,0,0,1,1,0,0,0,1,0,3530000
5,160.0,18,8,1,0,2,0,0,1,0,1,0,0,0,1,0,5500000
4,120.0,23,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1450000
4,150.0,12,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2350000
4,135.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1565000
5,183.0,16,17,0,0,2,0,0,1,0,1,0,0,0,1,0,3750000
4,90.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1250000
4,125.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1550000
4,125.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1200000
4,135.0,5,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1765000
6,170.0,15,3,1,0,1,0,1,0,0,1,0,0,0,0,1,930000
3,100.0,2,6,1,0,1,0,0,1,0,0,0,1,0,1,0,2900000
4,120.0,26,4,1,0,2,0,0,1,0,1,0,0,0,1,0,875000
4,125.0,15,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1300000
3,90.0,35,4,1,0,1,1,0,0,0,1,0,0,0,1,0,950000
4,115.0,30,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1200000
4,130.0,6,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
4,120.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1250000
4,145.0,20,3,1,0,1,0,0,1,0,0,1,0,1,0,0,2749000
4,155.0,17,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2250000
6,250.0,17,3,1,0,4,0,0,0,1,1,0,0,1,0,0,1349000
4,125.0,10,3,1,1,1,0,1,0,0,1,0,0,0,0,1,1159000
4,120.0,24,4,1,0,1,0,0,1,0,1,0,0,0,1,0,919000
4,145.0,30,3,1,0,1,0,0,1,0,0,1,0,1,0,0,3475000
4,130.0,25,3,1,0,1,0,0,1,0,0,1,0,1,0,0,3300000
4,125.0,5,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1150000
7,240.0,1,6,1,0,2,0,0,1,0,1,0,0,1,0,0,1850000
4,120.0,28,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1675000
4,120.0,5,4,0,0,1,1,0,0,0,1,0,0,0,0,1,1190000
4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1588000
4,165.0,5,4,1,0,2,0,1,0,0,0,0,1,0,0,1,1755000
4,135.0,8,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1589000
4,110.0,30,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1149000
4,140.0,4,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1700000
4,125.0,38,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
4,110.0,35,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1450000
5,300.0,5,4,1,0,2,0,0,0,1,1,0,0,0,0,1,2500000
4,115.0,21,4,1,0,1,0,0,1,0,1,0,0,0,1,0,950000
5,180.0,25,2,1,0,2,0,0,1,0,1,0,0,1,0,0,3250000
4,110.0,11,3,1,0,1,1,0,0,0,1,0,0,0,0,1,975000
4,135.0,21,3,1,0,2,0,1,0,0,1,0,0,0,1,0,2400000
4,125.0,31,10,1,0,1,0,0,1,0,0,1,0,1,0,0,2590000
5,140.0,20,8,1,0,2,0,0,1,0,1,0,0,0,1,0,2875000
5,250.0,4,5,1,0,2,0,0,1,0,1,0,0,0,1,0,4250000
